,0-1-value-2,0-2-value-2,0-3-value-2,0-4-value-2,0-5-value-2,0-6-value-2,0-7-value-2,0-8-value-2,0-9-value-2,0-10-value-2,1-1-value-2,1-2-value-2,1-3-value-2,1-4-value-2,1-5-value-2,1-6-value-2,1-7-value-2,1-8-value-2,1-9-value-2,1-10-value-2,2-1-value-2,2-2-value-2,2-3-value-2,2-4-value-2,2-5-value-2,2-6-value-2,2-7-value-2,2-8-value-2,2-9-value-2,2-10-value-2,3-1-value-2,3-2-value-2,3-3-value-2,3-4-value-2,3-5-value-2,3-6-value-2,3-7-value-2,3-8-value-2,3-9-value-2,3-10-value-2,4-1-value-2,4-2-value-2,4-3-value-2,4-4-value-2,4-5-value-2,4-6-value-2,4-7-value-2,4-8-value-2,4-9-value-2,4-10-value-2,5-1-value-2,5-2-value-2,5-3-value-2,5-4-value-2,5-5-value-2,5-6-value-2,5-7-value-2,5-8-value-2,5-9-value-2,5-10-value-2,6-1-value-2,6-2-value-2,6-3-value-2,6-4-value-2,6-5-value-2,6-6-value-2,6-7-value-2,6-8-value-2,6-9-value-2,6-10-value-2,7-1-value-2,7-2-value-2,7-3-value-2,7-4-value-2,7-5-value-2,7-6-value-2,7-7-value-2,7-8-value-2,7-9-value-2,7-10-value-2,8-1-value-2,8-2-value-2,8-3-value-2,8-4-value-2,8-5-value-2,8-6-value-2,8-7-value-2,8-8-value-2,8-9-value-2,8-10-value-2,9-1-value-2,9-2-value-2,9-3-value-2,9-4-value-2,9-5-value-2,9-6-value-2,9-7-value-2,9-8-value-2,9-9-value-2,9-10-value-2
153,6.661865,6.657074,10.392029,2.929306,6.4655457,5.9005127,5.3115387,6.032196,6.628357,7.2364807,8.000229,5.5796967,6.2716217,4.4807587,3.8510742,8.627502,7.9236145,7.8876953,8.316269,7.633911,9.757568,8.18219,8.749619,8.857346,10.612305,7.7655945,6.661865,11.239578,11.177338,10.4973755,7.339432,6.987488,6.6858063,12.09671,7.8924866,9.23085,11.115082,10.217255,7.1454926,7.2556305,6.5206146,3.6499634,9.520554,8.826233,7.3945007,0.30766296,6.075287,9.001007,10.360916,6.9443817,9.118317,6.1997833,10.059235,7.2723846,7.8446045,7.380127,9.580399,8.505402,6.695389,9.17099,6.1016235,7.011429,9.137482,6.2835846,6.6115875,7.040146,10.226837,10.389648,8.00502,9.783905,6.6307373,7.258026,11.407181,4.782425,4.01149,8.866928,7.4782867,9.520554,7.4304047,9.020157,6.834259,11.443085,4.155136,4.3825836,5.7329254,5.3905487,4.574127,7.123947,5.9914856,7.155075,7.0425415,5.165497,6.2716217,6.1734467,6.044159,6.9395905,3.3411102,7.3178864,7.325058,6.415268
154,6.8677673,6.628357,10.3585205,3.1136627,6.71933,6.025009,5.15831,6.28598,6.6546936,7.059311,8.031357,5.467163,6.2045746,4.4328613,3.8534698,8.752014,7.9236145,7.8493958,8.198944,7.598007,10.310638,7.9882507,9.56604,8.661026,10.39682,7.2987213,6.834259,11.316193,10.63385,10.320206,7.8829193,6.834259,6.2979584,12.640198,7.9068604,8.93396,11.977005,10.171768,6.9348145,7.289154,6.0058594,6.398514,8.603561,8.874115,6.7336884,1.8279724,5.9029083,8.802292,10.351334,7.744049,9.130295,6.6546936,10.605118,7.0425415,8.115143,6.906082,8.919601,8.040924,6.9443817,8.977066,6.087265,7.040146,8.534134,6.183029,6.724121,7.1024017,9.8246155,10.4375305,8.064865,9.975449,8.093597,7.167053,11.409576,5.9268494,5.0026855,8.105576,7.4878693,8.479065,7.8446045,8.97467,7.186203,11.593918,4.186264,4.605255,5.3905487,5.321121,4.4927216,7.423233,5.917267,7.475891,6.8917084,4.715378,6.2668304,6.0824738,6.0824738,6.7289124,2.285263,7.246048,7.4998474,6.6307373
155,7.0329742,6.530182,10.162186,3.604477,7.0329742,6.178238,5.072113,6.5565186,6.6666565,6.925232,8.036148,5.426468,6.1375427,4.363434,3.8989563,8.778351,7.8829193,7.8278503,8.093597,7.5668793,10.73201,7.870941,10.150223,8.598785,10.188522,6.930023,7.064102,11.265915,10.018539,10.23642,8.198944,6.6738434,6.0704956,13.490128,8.007416,8.649063,12.305008,10.109528,6.791153,7.4304047,5.601242,8.08403,7.818268,8.754395,6.0609283,4.0737305,6.0130463,8.653839,10.083191,8.519775,9.044098,7.11438,10.267532,6.750458,8.294708,6.427231,8.282745,7.653076,7.348999,8.8094635,6.1159973,7.052124,8.086426,6.154297,6.79834,7.2125397,9.376892,10.425552,8.052902,10.126282,9.850952,7.068878,11.239578,6.989868,6.2309113,7.554901,7.6027985,7.6937714,8.2612,8.876511,7.684189,11.421539,4.430481,4.909317,5.062546,5.357025,4.3418884,7.660248,5.8215027,7.870941,6.774399,4.5477905,6.2285156,6.0226135,6.250061,6.525406,1.4784241,7.1694336,7.62912,6.965927
156,7.2125397,6.415268,9.843765,4.186264,7.463928,6.415268,5.0649414,6.839035,6.6858063,6.839035,8.031357,5.510254,6.0585327,4.253296,3.9875488,8.713699,7.8015137,7.8039093,8.000229,7.562088,10.976227,7.7847443,10.4973755,8.6754,10.049667,6.7384796,7.2747803,11.060013,9.403229,10.2388,8.194153,6.6067963,5.9316406,14.512451,8.1367035,8.395279,12.31218,9.989807,6.7289124,7.6027985,5.268448,8.907639,7.138321,8.361755,5.5437775,6.118393,6.2668304,8.510193,9.673782,9.194931,8.902847,7.518997,9.652222,6.4176636,8.407242,6.2237244,7.703354,7.301117,7.7967224,8.6466675,6.1399384,7.076065,7.815872,6.1973877,6.827072,7.3466187,8.953125,10.372879,8.016983,10.269928,11.498154,6.9755096,10.921158,7.9164276,7.313095,7.2963257,7.78714,7.301117,8.601166,8.680176,8.143875,11.019318,4.703415,5.3067474,4.7656555,5.4695587,4.363434,7.744049,5.7017975,8.112762,6.6977844,4.7058105,6.1638794,5.996277,6.5134277,6.32428,1.3850555,7.0233917,7.636307,7.3585815
157,7.418442,6.3554077,9.578003,4.648346,8.012207,6.772003,5.1726837,7.1454926,6.7408752,6.7935486,7.981079,5.6634827,5.96994,4.1048584,4.095291,8.584412,7.7225037,7.7847443,7.909256,7.554901,11.019318,7.7416534,10.636246,8.864532,10.035294,6.7097473,7.459137,10.715256,8.797501,10.250778,7.86615,7.107193,5.866989,15.379166,8.186981,8.170212,12.221207,9.84137,6.7336884,7.7248993,4.976349,9.386475,6.525406,7.7057343,5.1918335,7.348999,6.6115875,8.356964,9.233246,9.697723,8.802292,7.8254547,9.221268,6.1088104,8.455124,6.3075256,7.186203,6.953964,8.196548,8.493439,6.14711,7.1119843,7.657852,6.2763977,6.79834,7.5237885,8.570053,10.310638,7.981079,10.550049,12.45105,6.8964996,10.463867,8.543716,8.139099,7.250839,7.9882507,7.2987213,8.862137,8.371323,8.160645,10.478226,4.9308624,5.771225,4.5477905,5.55336,4.545395,7.653076,5.5509644,8.076843,6.6594696,5.0888824,6.0968323,6.0345917,6.774399,6.159088,1.8375549,6.815094,7.4687195,7.68898
158,7.581238,6.4440002,9.362534,5.2037964,8.603561,7.2125397,5.3378754,7.4543457,6.8246765,6.795944,7.890091,5.833481,5.866989,3.9205017,4.226959,8.435974,7.6506805,7.7344666,7.78714,7.5357513,10.856506,7.794327,10.609909,9.080017,10.099945,6.8126984,7.679413,10.265137,8.191757,10.147827,7.37294,7.6434937,5.881363,15.783783,8.098389,8.045715,12.082336,9.803055,6.736084,7.7584076,4.727356,9.836578,5.989105,7.246048,5.244507,7.92601,6.8797455,8.184586,8.799896,9.862915,8.799896,8.02417,9.020157,5.8215027,8.400055,6.590042,6.7025757,6.554123,8.474274,8.356964,6.1447144,7.1335297,7.586029,6.4248505,6.7576447,7.751236,8.246826,10.234024,7.973892,10.698486,12.534851,6.8677673,9.9036255,8.689758,8.8094635,7.325058,8.179794,7.545334,9.051285,8.012207,7.6387024,9.810242,5.1295776,6.202179,4.473572,5.5198364,4.5310364,7.45195,5.3977356,7.8039093,6.645111,5.4695587,6.0704956,6.1495056,6.9779053,6.04895,1.3658905,6.637924,7.1909943,7.873337
159,7.660248,6.7624207,9.173386,5.8286896,9.065643,7.6746216,5.5126495,7.76799,6.9276276,6.8964996,7.7536316,5.9579773,5.7664337,3.7409363,4.3490753,8.323441,7.586029,7.6626434,7.6267395,7.5237885,10.499771,8.000229,10.4375305,9.273941,10.073608,6.9683228,7.9954376,9.757568,7.5836334,9.949112,6.8438263,7.9834747,6.051346,15.587448,7.9188232,8.129517,11.802216,9.970657,6.6905975,7.679413,4.4879303,10.234024,5.589264,6.6977844,5.206192,8.409637,7.064102,8.012207,8.383301,9.812637,8.845383,8.194153,8.81665,5.6084137,8.256409,6.918045,6.269226,6.111206,8.620331,8.258804,6.161484,7.1359253,7.581238,6.645111,6.7265167,8.012207,7.9667053,10.102341,7.9906464,10.059235,11.78067,6.9228363,9.326614,8.440765,9.324219,7.428009,8.335419,7.799118,9.173386,7.703354,7.0736694,9.044098,5.333084,6.5565186,4.624405,5.3905487,4.1671143,7.246048,5.2708435,7.45195,6.6666565,6.0417786,6.142334,6.341049,7.100006,5.9795227,1.6555939,6.439209,6.870163,7.894882
160,7.6458893,7.1814117,8.907639,6.3865356,9.367325,8.119934,5.63237,8.0576935,7.0664825,7.1167603,7.605179,6.0369873,5.6898193,3.5589905,4.473572,8.239655,7.5405426,7.586029,7.435196,7.4926605,10.006577,8.254013,10.176559,9.465485,9.867706,7.1095886,8.45752,9.254791,7.028183,9.709686,6.408081,8.3545685,6.4487915,14.862015,7.736862,8.416824,11.306625,10.315414,6.5948334,7.53096,4.339493,10.430344,5.407303,6.46315,5.213379,9.168594,7.217331,7.86615,8.033752,9.50618,8.85257,8.371323,8.412033,5.4934998,7.993042,7.174225,5.8717804,5.6395416,8.673004,8.191757,6.2237244,7.11438,7.6195526,6.9156494,6.71933,8.232468,7.7488403,9.922775,8.019379,8.859741,10.375275,7.047333,8.81665,7.839813,9.810242,7.53096,8.486252,7.949951,9.192535,7.4854736,6.93721,8.28035,5.5629272,6.862976,5.084091,5.321121,3.944458,7.0664825,5.261261,7.0808563,6.7265167,6.4176636,6.2763977,6.5876465,7.1526794,5.9675446,2.1751404,5.9579773,6.664261,7.736862
161,7.60997,7.542938,8.529343,6.7935486,9.599548,8.529343,5.7448883,8.294708,7.246048,7.4136505,7.45195,6.075287,5.649124,3.384201,4.5884857,8.1367035,7.507019,7.514206,7.2316895,7.4782867,9.422379,8.390488,9.877289,9.640259,9.549271,7.2149353,8.962692,8.799896,6.530182,9.479843,6.2189484,8.75679,6.989868,13.837296,7.6674347,8.838196,10.619492,10.746384,6.4679413,7.339432,4.3155518,10.327393,5.3139343,6.2524567,5.383362,10.04248,7.404068,7.7655945,7.902069,9.032135,8.838196,8.531738,7.9834747,5.483917,7.648285,7.305908,5.538986,5.182251,8.65863,8.139099,6.274002,7.11438,7.6698303,7.1766205,6.731308,8.397659,7.624344,9.72644,8.072052,8.323441,8.620331,7.2005615,8.409637,7.0784607,10.322601,7.677017,8.637085,8.052902,9.1015625,7.348999,6.7025757,7.5956116,5.833481,7.095215,5.7257385,5.2277374,3.9707794,6.9467773,5.3737946,6.633133,6.8174896,6.6594696,6.4296265,6.8366394,7.123947,5.9795227,3.2860413,5.3666077,6.77919,7.423233
162,7.657852,7.811081,8.107971,7.1095886,9.774338,8.838196,5.869385,8.538925,7.4615326,7.7225037,7.3274536,6.0609283,5.6108093,3.2429504,4.6986237,8.026566,7.495056,7.4615326,7.0664825,7.4782867,8.833405,8.409637,9.58519,9.716873,9.178177,7.3106995,9.386475,8.395279,6.1016235,9.297882,6.1495056,9.089584,7.4495544,12.709625,7.7225037,9.26915,9.855728,11.213242,6.3266754,7.1526794,4.363434,9.970657,5.242111,6.1734467,5.6826477,10.758347,7.6267395,7.7177124,7.914032,8.531738,8.787918,8.720886,7.6387024,5.5677185,7.2867584,7.320282,5.323517,4.8207245,8.59639,8.067261,6.341049,7.1957703,7.703354,7.3705597,6.7863617,8.567657,7.562088,9.551666,8.117538,8.603561,6.8653717,7.3418274,8.117538,6.707367,10.729614,7.86615,8.77356,8.1414795,8.886078,7.265213,5.5317993,7.107193,6.171051,7.2388763,6.3458405,5.012268,4.1910553,6.93721,5.637146,6.0681,6.9036865,6.8797455,6.549347,7.047333,7.004242,5.965164,4.813553,4.9428253,7.107193,7.044937
163,7.847,7.957138,7.744049,7.380127,9.831787,9.044098,6.0034637,8.819046,7.665039,7.9978333,7.217331,6.015442,5.5749054,3.142395,4.84227,7.914032,7.5166016,7.4495544,6.9635315,7.5094147,8.275558,8.352173,9.3146515,9.56604,8.742432,7.418442,9.578003,8.060089,5.787979,9.118317,6.22612,9.384079,7.696167,11.586746,7.847,9.714478,9.125504,11.6035,6.2117615,7.0305786,4.418503,9.228455,5.163101,6.154297,6.0657196,11.203674,7.78714,7.703354,7.858963,8.028961,8.708908,8.969879,7.5046234,5.7424927,6.9683228,7.284363,5.268448,4.6268005,8.548508,7.981079,6.427231,7.3513947,7.677017,7.542938,6.8558044,8.768768,7.526169,9.405624,8.119934,8.847778,5.443222,7.475891,7.9188232,6.692993,10.916367,8.055298,8.850174,8.234863,8.59639,7.19339,4.8350983,6.9467773,6.5756836,7.3585815,6.7767944,4.7656555,4.4328613,6.997055,6.0920563,5.450409,6.989868,7.3274536,6.6187744,7.210144,6.8246765,5.7903748,6.6499023,4.7656555,6.5134277,6.6714478
164,8.105576,8.019379,7.4998474,7.6027985,9.712082,9.137482,6.130356,9.135086,7.818268,8.189377,7.123947,5.948395,5.538986,3.094513,4.983536,7.830246,7.578842,7.4806824,6.9108734,7.5357513,7.791931,8.258804,9.063248,9.238037,8.273163,7.5405426,8.926788,7.815872,5.6060333,8.941147,6.3937225,9.721664,7.720108,10.521317,7.8876953,10.047272,8.541321,11.730392,6.1327515,6.9755096,4.471176,8.289932,5.182251,6.166275,6.558914,11.301834,7.902069,7.6698303,7.657852,7.581238,8.73764,9.204514,7.6195526,5.965164,6.712143,7.210144,5.3666077,4.5789185,8.541321,7.9188232,6.578079,7.5285645,7.6123657,7.6937714,6.9587555,8.986633,7.502228,9.285919,8.072052,8.474274,4.9236755,7.5836334,7.8134766,6.264435,10.89003,8.213318,8.8358,8.294708,8.342606,7.1335297,4.3897705,7.143097,6.9683228,7.5166016,7.0186005,4.6268005,4.5645447,7.0617065,6.886917,4.909317,7.0377655,7.952347,6.6666565,7.3178864,6.597229,5.364212,8.6706085,4.787216,6.0824738,6.360199
165,8.304291,8.000229,7.3825226,7.7416534,9.40802,9.084808,6.257248,9.441544,7.8876953,8.318665,7.044937,5.8645935,5.4815216,3.0849304,5.1176147,7.8039093,7.679413,7.569275,6.886917,7.581238,7.4016724,8.127121,8.821442,8.905243,7.7703857,7.756027,8.706512,7.6626434,5.644333,8.840591,6.7265167,10.071213,7.574066,9.561249,7.7727814,10.31781,8.282745,11.632233,6.0776825,7.0018463,4.5358124,7.3897095,5.301956,6.6475067,7.068878,10.961853,8.040924,7.6147614,7.2939453,7.222107,8.728073,9.384079,7.952347,6.221344,6.537369,7.090439,5.5749054,4.660324,8.447937,7.8996735,6.8318634,7.6865845,7.5525055,7.858963,7.1526794,9.19014,7.475891,9.163803,7.976288,7.681793,5.31633,7.636307,7.86615,5.9196625,11.179733,8.285141,8.687363,8.306686,8.167816,7.064102,4.0258484,7.617157,7.253235,7.696167,7.119156,4.708206,4.5717316,6.989868,7.815872,4.514267,7.0377655,8.682571,6.692993,7.384918,6.3697815,5.072113,10.502167,4.871002,5.9076996,6.1255646
166,8.390488,7.8996735,7.380127,7.8015137,8.948334,8.912415,6.4487915,9.709686,7.8996735,8.45752,7.0066376,5.795166,5.402527,3.1304169,5.2277374,7.8278503,7.775177,7.672226,6.87735,7.6147614,7.0976105,7.9355927,8.586807,8.622726,7.250839,8.064865,8.718491,7.60997,5.9076996,8.905243,7.241272,10.305847,7.348999,8.716095,7.518997,10.6147,8.256409,11.46225,6.008255,7.0617065,4.6651,6.6259613,5.522232,6.961151,7.5477295,10.248383,8.208527,7.5405426,6.874954,7.1287384,8.878906,9.448715,8.376114,5.843048,6.391327,6.906082,5.838257,4.849457,3.2285767,7.873337,7.1957703,7.806305,7.5094147,8.0026245,7.45195,9.372101,7.4447784,8.905243,7.858963,7.3154907,6.027405,7.633911,7.9954376,5.9507904,11.060013,8.265991,8.462311,8.170212,7.9714966,7.0233917,3.8031921,8.306686,7.45195,7.811081,7.1526794,4.9978943,4.5429993,6.7528534,8.476669,4.2676697,6.992264,9.32901,6.7289124,7.4136505,6.183029,5.036209,11.9123535,4.945221,6.353012,5.948395
167,8.392883,7.6195526,7.4806824,7.799118,8.416824,8.59639,6.7217255,9.946716,7.870941,8.598785,7.0257874,5.7664337,5.2947845,3.1806946,5.301956,7.839813,7.8613586,7.7799683,6.8964996,7.641098,6.886917,7.665039,8.364151,8.400055,6.7289124,8.400055,8.828629,7.6746216,6.353012,9.108749,7.902069,10.293869,7.1215515,8.062485,7.222107,10.942703,8.134308,11.215637,5.953186,7.1095886,4.8925476,6.3554077,5.857422,6.9635315,7.952347,9.2117,8.349777,7.442383,6.5756836,7.1598663,9.774338,9.336197,8.780731,2.2589264,6.262039,6.70018,6.154297,5.096054,1.0929565,7.756027,7.641098,7.8637543,7.4782867,8.119934,7.7967224,9.530121,7.4256134,8.7256775,7.720108,7.4256134,6.7863617,7.60997,8.048111,6.40329,10.4375305,8.189377,8.206131,7.873337,7.76799,6.9779053,3.7241821,9.161423,7.5956116,7.8254547,7.1814117,5.2875977,4.5406036,6.4416046,8.718491,4.1479645,6.894104,9.74321,6.77919,7.4304047,6.0178223,5.309143,12.585129,4.9619904,6.961151,5.802353
168,8.368942,7.3418274,7.6698303,7.756027,7.957138,8.333023,7.0186005,10.138245,7.7967224,8.6706085,7.068878,5.7616425,5.1846466,3.245346,5.3306885,7.842209,7.92601,7.8685455,6.9395905,7.6554565,6.7528534,7.305908,8.184586,8.2204895,6.240494,8.718491,8.907639,7.76799,6.8582,9.307465,8.608353,10.0664215,6.901291,7.5836334,6.9204407,11.270706,7.9858704,10.83017,5.945999,7.171829,5.1367645,6.336258,6.262039,7.4328003,8.313873,8.459915,8.462311,7.3537903,6.3075256,7.210144,9.716873,9.058472,9.106354,2.4720154,6.1207733,6.566101,6.501465,5.3618164,3.1376038,7.502228,8.10318,7.8924866,7.4543457,8.198944,8.100784,9.613922,7.435196,8.718491,7.5956116,7.677017,7.126343,7.581238,8.014587,7.167053,9.84137,8.067261,7.973892,7.550125,7.5477295,6.953964,3.8726196,9.721664,7.6985626,7.775177,7.2005615,5.4288483,4.6770782,6.0920563,8.589203,4.1048584,6.7576447,10.030518,6.846222,7.459137,5.8717804,5.6347504,12.594696,4.6028595,7.2939453,5.6946106
169,8.35936,7.088043,7.9068604,7.7009583,7.6554565,8.330627,7.313095,10.2388,7.6626434,8.728073,7.1095886,5.747284,5.0769043,3.336319,5.328293,7.847,7.973892,7.961914,7.0233917,7.6674347,6.6810303,6.8893127,8.031357,8.012207,5.7855988,9.005798,8.936356,7.8517914,7.320282,9.429565,9.247604,9.702499,6.731308,7.2676086,6.652298,11.569977,7.799118,10.31781,6.0298004,7.2316895,3.3411102,6.3386536,6.692993,8.2994995,8.661026,7.9595337,8.522171,7.3466187,6.104019,7.2484436,8.799896,8.622726,9.273941,3.0585938,6.044159,6.5206146,6.894104,5.668274,3.2477417,7.143097,8.495834,7.9595337,7.4256134,8.208527,8.301895,9.554062,7.4782867,8.898056,7.514206,7.823059,7.0425415,7.545334,7.949951,8.131912,9.475052,7.94516,7.7967224,7.3035126,7.344223,6.925232,4.260483,9.40802,7.7296906,7.712921,7.2436676,5.3977356,4.9619904,5.6108093,8.20134,4.114441,6.5924377,10.047272,6.9228363,7.514206,5.7568665,5.9244537,12.197266,4.198242,7.495056,5.6419373
170,8.361755,6.9515686,8.1414795,7.6458893,7.463928,8.574844,7.5525055,10.277115,7.45195,8.842987,7.171829,5.7329254,4.9787445,3.4560394,5.2947845,7.842209,8.00502,8.0816345,7.1359253,7.6698303,6.6187744,6.398514,7.8637543,7.7775726,5.3737946,9.242813,8.898056,7.8637543,7.7057343,9.451111,9.891647,9.25,6.7025757,7.0545197,6.439209,11.802216,7.5908203,9.76236,6.2357025,7.2364807,1.2437897,6.1519012,7.107193,9.156631,8.900452,7.665039,8.548508,7.4208374,5.965164,7.2676086,7.593216,8.060089,9.247604,3.604477,6.056137,6.4775085,7.2628174,6.032196,2.680313,6.71933,8.763977,8.119934,7.3968964,8.062485,8.45752,9.30986,7.5333557,9.111145,7.4615326,7.7488403,6.839035,7.4878693,7.914032,9.194931,9.25,7.818268,7.636307,7.1885986,7.155075,6.874954,4.787216,8.268372,7.679413,7.76799,7.289154,5.301956,5.261261,5.323517,7.739258,4.1599274,6.408081,9.819824,6.95636,7.5596924,5.7209473,6.2189484,11.5364685,4.047394,7.4136505,5.625183
171,8.337814,7.0066376,8.311478,7.60997,7.332245,8.89566,7.6865845,10.255569,7.210144,8.9435425,7.2556305,5.716156,4.916504,3.5901031,5.2516785,7.8685455,8.04332,8.246826,7.265213,7.727295,6.585251,5.8765717,7.6746216,7.495056,5.024231,9.372101,8.787918,7.8039093,8.055298,9.293091,10.540482,8.792709,6.695389,6.9276276,6.281189,12.000946,7.37294,9.307465,6.530182,7.1287384,1.4927826,5.7999573,7.4926605,10.1454315,8.979462,7.5668793,8.558075,7.6219482,5.874176,7.3585815,6.288376,7.4088593,9.127899,4.672287,6.1375427,6.4344177,7.542938,6.40329,2.6851044,6.3218994,8.886078,8.392883,7.360977,7.7967224,8.586807,8.926788,7.5644836,9.283524,7.4304047,7.5525055,6.604416,7.428009,7.9906464,10.181351,9.206909,7.68898,7.495056,7.186203,6.9515686,6.8055267,5.3929443,7.4328003,7.5644836,7.9547424,7.337036,5.242111,5.455185,5.2397156,7.37294,4.1838684,6.20697,9.518158,6.9467773,7.550125,5.7448883,6.506241,10.822998,3.937271,7.411255,5.656311
172,8.2204895,7.2005615,8.383301,7.6027985,7.210144,9.173386,7.7225037,10.169373,7.0617065,8.965088,7.3274536,5.692215,4.873398,3.7122192,5.2037964,7.8876953,8.098389,8.404846,7.3777313,7.842209,6.573288,5.3905487,7.4687195,7.186203,4.7297516,9.42717,8.601166,7.6985626,8.404846,8.819046,11.201279,8.392883,6.707367,6.9108734,6.2045746,12.003326,7.1598663,9.036911,6.913254,6.8893127,3.252533,5.4456177,7.8015137,10.945099,8.900452,7.5166016,8.792709,7.9236145,5.8717804,7.490265,5.292389,6.7384796,9.027344,6.0681,6.2596436,6.372177,7.739258,6.7935486,3.5637665,5.936432,8.8884735,8.696945,7.3154907,7.5716705,8.689758,8.469498,7.554901,9.379288,7.4064636,7.344223,6.4056854,7.348999,8.151062,10.928345,9.247604,7.542938,7.3705597,7.241272,6.7049713,6.7049713,5.9986725,7.0257874,7.384918,8.16304,7.368164,5.2469025,5.538986,5.2708435,7.0617065,4.234146,5.996277,9.26915,6.882141,7.5118103,5.795166,6.862976,10.030518,4.16951,7.518997,5.7113647
173,8.028961,7.418442,8.397659,7.665039,7.0784607,9.343369,7.7464447,10.037689,7.064102,8.912415,7.348999,5.6467285,4.8638306,3.8055878,5.163101,7.8829193,8.170212,8.543716,7.4926605,7.9858704,6.609192,4.9931183,7.234085,6.8558044,4.490326,9.542099,8.3785095,7.569275,8.795105,8.091202,11.763916,8.091202,6.743271,6.973114,6.2237244,11.708847,6.9826965,8.862137,7.4782867,6.5469513,5.63237,5.2109833,8.014587,10.746384,8.692154,7.518997,9.01297,8.115143,5.8645935,7.624344,4.708206,6.135147,8.979462,7.1598663,6.38414,6.353012,7.86615,7.1766205,4.4280853,5.617996,8.831009,8.929184,7.258026,7.53096,8.75679,8.127121,7.5333557,9.434357,7.404068,7.202957,6.4368134,7.2556305,8.328232,11.419144,9.07283,7.3585815,7.2484436,7.363373,6.4248505,6.5924377,6.5469513,6.645111,7.1598663,8.249222,7.3897095,5.328293,5.6036377,5.340271,6.6475067,4.2437286,5.831085,9.661804,6.8318634,7.439987,5.89093,7.2700043,9.15184,5.436035,7.703354,5.8167114
174,7.7488403,7.598007,8.376114,7.839813,6.953964,9.403229,7.7584076,9.879684,7.234085,8.821442,7.301117,5.570114,4.878189,3.8750153,5.1439514,7.854187,8.244431,8.593994,7.5908203,8.098389,6.7528534,4.7058105,6.9994507,6.5086365,4.344284,9.733627,8.146271,7.466324,9.204514,7.4878693,12.118256,7.870941,6.8845367,7.0808563,6.3817444,11.186905,6.8414307,8.684967,8.146271,6.2165527,7.653076,4.9931183,8.095993,10.195709,8.445557,7.483078,8.802292,8.275558,5.869385,7.7847443,4.3825836,5.656311,8.910019,7.665039,6.5325775,6.400894,7.8446045,7.5118103,5.06015,5.340271,8.771164,9.029739,7.198166,7.6123657,8.807068,8.031357,7.514206,9.475052,7.4567413,7.1407166,6.7265167,7.1335297,8.483856,11.71843,8.663422,7.1526794,7.107193,7.5572968,6.135147,6.4775085,7.016205,6.274002,7.0066376,8.16304,7.4208374,5.5270233,5.8167114,5.407303,6.0848694,4.203018,5.7185516,10.131073,6.8318634,7.380127,6.0896606,7.578842,8.409637,7.890091,7.8924866,5.989105
175,7.258026,7.7416534,8.323441,8.115143,6.8677673,9.419983,7.736862,9.700119,7.5046234,8.718491,7.150284,5.4958954,4.8997345,3.9157257,5.1319733,7.794327,8.2994995,8.548508,7.6674347,8.170212,7.03537,4.5118713,6.7696075,6.1686707,4.296402,9.910797,7.9427643,7.4088593,9.582794,7.229294,12.321762,7.703354,7.0856476,7.202957,6.5948334,10.526108,6.748062,8.450333,8.644272,5.9747314,9.106354,4.866211,8.0816345,9.503784,8.237259,7.4495544,8.529343,8.469498,5.8957214,8.007416,4.284424,5.3354797,8.785522,7.8637543,6.558914,6.499069,7.6746216,7.7727814,5.6084137,5.134369,8.742432,9.01297,7.147888,7.665039,8.847778,8.153458,7.4998474,9.52533,7.574066,7.1215515,7.1838074,6.989868,8.562866,11.818985,8.124725,6.9826965,6.941986,7.739258,5.9029083,6.360199,7.380127,6.0130463,7.0233917,7.8757324,7.4806824,5.8550262,6.3075256,5.467163,5.3259125,4.0138855,5.63237,9.633072,6.8103027,7.3945007,6.3554077,7.9068604,7.8015137,9.80545,8.117538,6.209366
176,6.8677673,7.8996735,8.249222,8.426392,6.870163,9.405624,7.6985626,9.498993,7.78714,8.625122,6.64032,5.4144897,4.9188843,3.937271,5.1200104,7.732071,8.325836,8.376114,7.712921,8.184586,7.459137,4.411316,6.5684967,5.833481,4.339493,9.958679,7.8326416,7.418442,9.870102,7.234085,12.496536,7.6123657,7.3035126,7.325058,6.8486176,9.843765,6.6738434,8.172607,8.890869,5.869385,9.989807,4.8638306,8.000229,8.787918,8.069656,7.418442,8.282745,8.663422,5.9436035,8.265991,4.4520264,5.1846466,8.546112,7.993042,3.233368,6.604416,6.5637054,7.9714966,6.0704956,5.031418,8.728073,8.905243,7.076065,7.657852,8.893265,8.306686,7.4687195,9.558853,7.775177,7.11438,7.6674347,6.8558044,8.574844,11.749542,7.605179,6.8582,6.7624207,7.9236145,5.728134,6.250061,7.576462,5.9627686,7.155075,7.4543457,7.4926605,6.257248,7.0497284,5.5270233,4.2700653,3.9300842,5.5988464,9.060867,6.743271,7.497452,6.633133,8.208527,7.392105,10.700882,8.409637,6.4655457
